question_id,option_id,option_label,weighted_share,weighted_percent,weighted_n,unweighted_n,is_missing,source_url
2025-064b_q12_6,3,Somewhat important,0.2096133821830495,20.96,316.306593714223,318,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#basic-computer-skills-such-as-word-processing-or-creating-spreadsheets
2025-064b_q12_6,4,Not too important,0.050248084590863544,5.02,75.8243596476134,62,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#basic-computer-skills-such-as-word-processing-or-creating-spreadsheets
2025-064b_q12_6,5,Not at all important,0.018693154902526817,1.87,28.207970747913087,22,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#basic-computer-skills-such-as-word-processing-or-creating-spreadsheets
2025-064b_q12_7,1,Extremely important,0.2337465658462484,23.37,352.7235678619903,365,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#high-level-math-analytical-or-computer-skills
2025-064b_q12_7,2,Very important,0.3121471751687163,31.21,471.0300873295949,481,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#high-level-math-analytical-or-computer-skills
2025-064b_q12_7,3,Somewhat important,0.3343858078343029,33.44,504.58818402196516,511,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#high-level-math-analytical-or-computer-skills
2025-064b_q12_7,4,Not too important,0.09262718535473699,9.26,139.77442270029871,121,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#high-level-math-analytical-or-computer-skills
2025-064b_q12_7,5,Not at all important,0.027093265795995466,2.71,40.88373808615733,31,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#high-level-math-analytical-or-computer-skills
2025-064b_q12_8,1,Extremely important,0.21572589281564608,21.57,325.5303722588113,364,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#skills-to-understand-and-use-artificial-intelligence-tools-or-technology
2025-064b_q12_8,2,Very important,0.3173530869969443,31.74,478.885808278391,494,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#skills-to-understand-and-use-artificial-intelligence-tools-or-technology
2025-064b_q12_8,3,Somewhat important,0.3286133475700101,32.86,495.87754148314735,479,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#skills-to-understand-and-use-artificial-intelligence-tools-or-technology
2025-064b_q12_8,4,Not too important,0.09165232228161531,9.17,138.30335432295809,117,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#skills-to-understand-and-use-artificial-intelligence-tools-or-technology
2025-064b_q12_8,5,Not at all important,0.046655350335784204,4.67,70.40292365669866,55,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#skills-to-understand-and-use-artificial-intelligence-tools-or-technology
2025-064b_q12_9,1,Extremely important,0.5180624261833824,51.81,781.7562011107273,787,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#critical-thinking-skills-such-as-evaluating-facts-and-making-informed-decisions
2025-064b_q12_9,2,Very important,0.2879436722233579,28.79,434.50700138504897,444,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#critical-thinking-skills-such-as-evaluating-facts-and-making-informed-decisions
2025-064b_q12_9,3,Somewhat important,0.13975076057938732,13.98,210.88389771429635,211,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#critical-thinking-skills-such-as-evaluating-facts-and-making-informed-decisions
2025-064b_q12_9,4,Not too important,0.03704636131980951,3.7,55.90295923159279,48,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#critical-thinking-skills-such-as-evaluating-facts-and-making-informed-decisions
2025-064b_q12_9,5,Not at all important,0.017196779694062914,1.72,25.949940558341044,19,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#critical-thinking-skills-such-as-evaluating-facts-and-making-informed-decisions
2025-064b_q14,1,Employed full-time,0.36943954493556735,36.94,557.4842733077735,558,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,2,Employed part-time,0.09996872932913904,10.0,150.85281255767146,143,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,3,Self-employed,0.08991099568080259,8.99,135.67569248233167,138,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,4,Temporarily laid off or furloughed,0.0045015237848296565,0.45,6.79279939130798,8,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,5,Unemployed and looking for work,0.08014124165437272,8.01,120.93313365644896,124,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,6,Unemployed and not looking for work,0.06900465308942247,6.9,104.12802151193895,108,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,7,Retired,0.2279372738774265,22.79,343.95734628103804,378,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q14,8,Student,0.05909603764843971,5.91,89.1759208114959,52,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#what-is-your-current-employment-status
2025-064b_q17,1,ChatGPT,0.4501322913702939,45.01,641.6975733335523,701,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,2,Microsoft Copilot,0.20211070208592094,20.21,288.1240683232508,327,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,3,Google Gemini,0.3873127153910776,38.73,552.1435239206776,604,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,4,Claude AI,0.03591253867424643,3.59,51.1960358350601,56,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,5,Grok,0.06762000409775276,6.76,96.3974222027929,99,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,6,Deepseek,0.03982275674194432,3.98,56.77034697281097,54,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,7,Perplexity,0.0419390898227375,4.19,59.78733959552714,61,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,8,Llama by Meta,0.02006340662747258,2.01,28.60190124654344,36,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q17,9,None of the above,0.3065410925074647,30.65,436.99747598698394,394,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#which-of-the-following-ai-tools-do-you-plan-to-use-in-the-next-month
2025-064b_q18_1,0,0: Not likely at all,0.04974973206157106,4.97,32.29650091044738,27,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,1,1,0.003527588253140848,0.35,2.2900376043884383,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,2,2,0.016454016221037628,1.65,10.681608278926602,12,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,3,3,0.03034915497776014,3.03,19.702046036297503,20,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,4,4,0.029747745746060567,2.97,19.3116235557282,14,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,5,5,0.08303063490864711,8.3,53.901777251852444,56,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,6,6,0.10742361725413813,10.74,69.73719874828731,68,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,7,7,0.13772605219479725,13.77,89.40891509921282,92,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,8,8,0.16898517183570916,16.9,109.7016914440793,116,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,9,9,0.091161200447591,9.12,59.17997286114677,71,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_1,10,10: Extremely likely,0.28184508609954706,28.18,182.9680221906242,219,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#chatgpt
2025-064b_q18_2,0,0: Not likely at all,0.04732104466372373,4.73,12.859943156465894,11,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,1,1,0.006381399477363878,0.64,1.734205893398443,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,2,2,0.004455241818784216,0.45,1.2107542626123888,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,3,3,0.02530543529875666,2.53,6.876992293898105,9,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,4,4,0.03731725780481452,3.73,10.141319100949334,7,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,5,5,0.128778659919209,12.88,34.996823466081146,33,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,6,6,0.10188200837764826,10.19,27.687403051089746,28,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,7,7,0.15546600689214882,15.55,42.24936337739851,44,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,8,8,0.1731457202923887,17.31,47.05399334627127,52,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,9,9,0.1048760305295988,10.49,28.501056996324817,34,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_2,10,10: Extremely likely,0.21507119492556367,21.51,58.4476391210401,74,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#microsoft-copilot
2025-064b_q18_3,0,0: Not likely at all,0.06947822688453738,6.95,39.1687433572478,37,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,1,1,0.014425304421869643,1.44,8.132346953663138,11,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,2,2,0.014649075432214761,1.46,8.258499126336828,4,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,3,3,0.013717546402134207,1.37,7.733344367138857,11,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,4,4,0.03472546256837415,3.47,19.57667592126,18,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,5,5,0.1521744845424768,15.22,85.789226320804,80,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,6,6,0.09162924579266535,9.16,51.6565055472052,57,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,7,7,0.1392594174755673,13.93,78.50828421751604,83,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,8,8,0.119943281280092,11.99,67.6187031901885,81,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,9,9,0.11590781320762106,11.59,65.34368524075721,71,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_3,10,10: Extremely likely,0.23409014199244738,23.41,131.96964150224252,156,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#google-gemini
2025-064b_q18_4,0,0: Not likely at all,0.03623758125526895,3.62,1.5983280470379468,2,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,1,1,0.03658777051549765,3.66,1.6137738162368396,2,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,4,4,0.04907852222068279,4.91,2.1647023850712084,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,5,5,0.02471851188276545,2.47,1.0902573917656349,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,6,6,0.03979850262419698,3.98,1.7553893160327387,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,7,7,0.331566787494936,33.16,14.624389309713429,10,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,8,8,0.1642112340205053,16.42,7.242851533738149,9,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,9,9,0.10500324331081694,10.5,4.631369506463016,7,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_4,10,10: Extremely likely,0.21279784667532983,21.28,9.385857303624721,14,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#claude-ai
2025-064b_q18_5,0,0: Not likely at all,0.06590584587572869,6.59,6.403234838466453,5,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,2,2,0.10441248130259241,10.44,10.14443603543378,6,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,3,3,0.013562205726195806,1.36,1.3176674548138636,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,4,4,0.062049561724549764,6.2,6.028568635556089,5,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,5,5,0.12529891159305398,12.53,12.173705462295615,12,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,6,6,0.014091550598830802,1.41,1.3690971798250748,2,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,7,7,0.1848992971685493,18.49,17.964318726294263,15,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,8,8,0.13829757633065096,13.83,13.436620789386183,12,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,9,9,0.07829314990706784,7.83,7.606752002599501,6,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_5,10,10: Extremely likely,0.21318941977278041,21.32,20.71291099814631,26,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#grok
2025-064b_q18_6,0,0: Not likely at all,0.019158903983504495,1.92,0.7600703631392578,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,2,2,0.013909693952861568,1.39,0.5518241619150056,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,4,4,0.03350968510773597,3.35,1.3293932967380635,2,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,6,6,0.11604795564314255,11.6,4.603844346377777,5,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,7,7,0.03814685537117328,3.81,1.5133587098485402,2,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,8,8,0.13087863438871028,13.09,5.192205736436971,7,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,9,9,0.20594452116257728,20.59,8.170213031045641,6,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_6,10,10: Extremely likely,0.44240375039029467,44.24,17.55100289154502,16,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#deepseek
2025-064b_q18_7,2,2,0.017780980139270052,1.78,0.7695401912860294,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,3,3,0.0077708595545337295,0.78,0.336313785922616,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,5,5,0.049343542023992853,4.93,2.1355312513966127,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,6,6,0.06933414489647818,6.93,3.0007013510155947,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,7,7,0.14594748766519458,14.59,6.316437940760218,9,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,8,8,0.18018426897375658,18.02,7.798166114958063,10,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,9,9,0.06542338058537034,6.54,2.831448008822274,5,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_7,10,10: Extremely likely,0.46421533616140376,46.42,20.09070117561136,20,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#perplexity
2025-064b_q18_8,0,0: Not likely at all,0.14999119764173605,15.0,3.142719993309656,4,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,2,2,0.023760158047303616,2.38,0.49783937266649664,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,5,5,0.1682881097624798,16.83,3.5260896339404257,4,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,6,6,0.2079160210789188,20.79,4.3564012198559245,5,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,7,7,0.10219648483922186,10.22,2.141291897124106,3,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,8,8,0.030233369065193336,3.02,0.633470596409547,1,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,9,9,0.06774454303579133,6.77,1.419430827832569,2,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q18_8,10,10: Extremely likely,0.24987011652935504,24.99,5.235452635181243,8,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#llama-by-meta
2025-064b_q20,1,$0 – none,0.8266437019002667,82.66,790.4971185767225,793,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#in-the-past-30-days-about-how-much-money-did-you-personally-spend-on-ai-powered-software-apps-or-subscriptions-including-add-ons-to-services-you-already-pay-for
2025-064b_q20,2,Less than $10,0.050977300878029534,5.1,48.74822050209341,61,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#in-the-past-30-days-about-how-much-money-did-you-personally-spend-on-ai-powered-software-apps-or-subscriptions-including-add-ons-to-services-you-already-pay-for
2025-064b_q20,3,$10 – $29,0.07947382053328264,7.95,75.99867511169049,84,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#in-the-past-30-days-about-how-much-money-did-you-personally-spend-on-ai-powered-software-apps-or-subscriptions-including-add-ons-to-services-you-already-pay-for
2025-064b_q20,4,$30 – $49,0.02371655927625235,2.37,22.679507177438612,30,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#in-the-past-30-days-about-how-much-money-did-you-personally-spend-on-ai-powered-software-apps-or-subscriptions-including-add-ons-to-services-you-already-pay-for
2025-064b_q20,5,$50 – $99,0.01139221331801127,1.14,10.894066913469056,14,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#in-the-past-30-days-about-how-much-money-did-you-personally-spend-on-ai-powered-software-apps-or-subscriptions-including-add-ons-to-services-you-already-pay-for
2025-064b_q20,6,$100 or more,0.007796404094157407,0.78,7.455491353195786,11,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#in-the-past-30-days-about-how-much-money-did-you-personally-spend-on-ai-powered-software-apps-or-subscriptions-including-add-ons-to-services-you-already-pay-for
2025-064b_q22,1,Always,0.1323252958002867,13.23,126.53911812850089,140,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#when-you-share-or-publish-content-that-was-created-or-heavily-edited-with-ai-how-often-do-you-tell-others-that-ai-helped-create-it
2025-064b_q22,2,Often,0.10017189782290223,10.02,95.7916892239502,105,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#when-you-share-or-publish-content-that-was-created-or-heavily-edited-with-ai-how-often-do-you-tell-others-that-ai-helped-create-it
2025-064b_q22,3,Sometimes,0.13917908461460232,13.92,133.09321186513174,153,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#when-you-share-or-publish-content-that-was-created-or-heavily-edited-with-ai-how-often-do-you-tell-others-that-ai-helped-create-it
2025-064b_q22,4,Rarely,0.09594358227880716,9.59,91.74826489693152,106,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#when-you-share-or-publish-content-that-was-created-or-heavily-edited-with-ai-how-often-do-you-tell-others-that-ai-helped-create-it
2025-064b_q22,5,Never,0.09273754825855468,9.27,88.68242087097134,88,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#when-you-share-or-publish-content-that-was-created-or-heavily-edited-with-ai-how-often-do-you-tell-others-that-ai-helped-create-it
2025-064b_q22,6,I haven’t shared AI‑generated content,0.4396425912248468,43.96,420.4183746491242,401,false,https://reports.verasight.io/reports/ai-adoption-survey-july-2025#when-you-share-or-publish-content-that-was-created-or-heavily-edited-with-ai-how-often-do-you-tell-others-that-ai-helped-create-it
